retailer,manufacturer,product_name,category,price,url
34,Buy Maxsun eSport B860M Sniper Wifi Motherboard in Pakistan | TechMatched,techmatched,4999900,https://techmatched.pk/product/maxsun-esport-b850m-sniper-wifi-motherboard/,True
35,Buy Maxsun Challenger MS-Terminator B650M WIFI6 Motherboard in Pakistan | TechMatched,techmatched,4899900,https://techmatched.pk/product/maxsun-ms-terminator-b650m-wifi6-motherboar/,True
36,Buy MSI B860M GAMING WIFI Micro-ATX Motherboard in Pakistan | TechMatched,techmatched,4849900,https://techmatched.pk/product/msi-b860m-gaming-wifi-micro-atx-motherboard/,True
37,Buy Maxsun MS-eSport B850M WIFI ICE Motherboard in Pakistan | TechMatched,techmatched,4849900,https://techmatched.pk/product/maxsun-ms-esport-b850m-wifi-ice-motherboard/,True
38,Buy ASUS TUF GAMING B650M-E WIFI DDR5 Motherboard in Pakistan | TechMatched,techmatched,4849900,https://techmatched.pk/product/asus-tuf-gaming-b650m-e-wifi-motherboard/,True
39,Buy MSI B760 GAMING PLUS WIFI Motherboard in Pakistan | TechMatched,techmatched,4699900,https://techmatched.pk/product/buy-msi-b760-gaming-plus-wifi-motherboard/,True
40,Buy Sapphire Pulse B850M Wifi DDR5 Motherboard in Pakistan | TechMatched,techmatched,4650000,https://techmatched.pk/product/sapphire-pulse-b850m-wifi-m-atx-motherboard/,True
41,Buy Gigabyte B850M DS3H ICE Motherboard in Pakistan | TechMatched,techmatched,4500000,https://techmatched.pk/product/gigabyte-b850m-ds3h-ice-motherboard-in-pak/,True
42,Buy MAXSUN Terminator B760M D5 V2 Motherboard in Pakistan | TechMatched,techmatched,4499900,https://techmatched.pk/product/maxsun-terminator-b760m-d5-v2-motherboard/,True
43,Buy MSI B650M GAMING WIFI Motherboard in Pakistan | TechMatched,techmatched,4499900,https://techmatched.pk/product/msi-b650m-gaming-wifi-micro-atx-motherboard/,True
44,Buy ASUS PRIME B760M-A Wifi DDR5 Motherboard in Pakistan | TechMatched,techmatched,4499900,https://techmatched.pk/product/asus-prime-b760m-a-wifi-ddr5-motherboard/,True
45,Buy Maxsun Challenger B850M PLUS WIFI Motherboard in Pakistan | TechMatched,techmatched,4479900,https://techmatched.pk/product/maxsun-challenger-b850m-plus-wifi-mobo/,True
46,Buy Colorful Battle-Ax B760M-Plus D5 V20 Motherboard in Pakistan | TechMatched,techmatched,4399900,https://techmatched.pk/product/colorful-battle-ax-b760m-plus-d5-v20/,True
47,Buy Colorful Battle-Ax B760M-Plus Wifi V20 DDR4 Motherboard in Pakistan | TechMatched,techmatched,4399900,https://techmatched.pk/product/colorful-battle-ax-b760m-plus-wifi-v20/,True
48,Buy Gigabyte B550M Aorus Elite Motherboard in Pakistan | TechMatched,techmatched,4199900,https://techmatched.pk/product/buy-gigabyte-b550m-aorus-elite-motherboard/,True
49,Buy Maxsun B760M Gaming Wifi Ace Motherboard in Pakistan | TechMatched,techmatched,4099900,https://techmatched.pk/product/maxsun-b760m-gaming-wifi-ace-motherboard/,True
50,Buy Asus Prime B550M-A Wifi II AM4 Motherboard in Pakistan | TechMatched,techmatched,3979900,https://techmatched.pk/product/asus-prime-b550m-a-wifi-ii-motherboard/,True
51,Buy Maxsun Challenger B850M-K Motherboard in Pakistan | TechMatched,techmatched,3949900,https://techmatched.pk/product/maxsun-challenger-b850m-k-m-atx-motherboard/,True
52,Buy MSI B760M BOMBER WIFI DDR5 Motherboard in Pakistan | TechMatched,techmatched,3949900,https://techmatched.pk/product/msi-b760m-bomber-wifi-micro-atx-motherboard/,True
53,Buy MSI PRO B650M-P Motherboard in Pakistan | TechMatched,techmatched,3900000,https://techmatched.pk/product/msi-pro-b650m-p-motherboard/,True
54,Buy Asus Prime B550M-A AMD AM4 Micro-ATX Motherboard in Pakistan | TechMatched,techmatched,3850000,https://techmatched.pk/product/asus-prime-b550m-a-amd-am4-motherboard/,True
55,Buy Gigabyte B650M Gaming Wifi Motherboard in Pakistan | TechMatched,techmatched,3800000,https://techmatched.pk/product/gigabyte-b650m-gaming-wifi-motherboard/,True
56,Buy Asus Prime B650M-K DDR5 AMD AM5 Motherboard in Pakistan | TechMatched,techmatched,3800000,https://techmatched.pk/product/asus-prime-b650m-k-ddr5-motherboard/,True
57,Buy Gigabyte B650M D3HP DDR5 Motherboard in Pakistan | TechMatched,techmatched,4099900,https://techmatched.pk/product/gigabyte-b650m-d3hp-ddr5-motherboard/,True
58,Buy MSI B550M PRO-VDH DDR4 Motherboard in Pakistan | TechMatched,techmatched,3749900,https://techmatched.pk/product/msi-b550m-pro-vdh-ddr4-motherboard/,True
59,Buy ASRock B550M Pro SE Motherboard in Pakistan | TechMatched,techmatched,3700000,https://techmatched.pk/product/asrock-b550m-pro-se-motherboard/,True
60,Buy MSI PRO B550M-B DDR4 Motherboard in Pakistan | TechMatched,techmatched,3599900,https://techmatched.pk/product/msi-pro-b550m-b-ddr4-motherboard/,True
61,Buy MSI PRO B760M-P DDR4 Motherboard in Pakistan | TechMatched,techmatched,3599900,https://techmatched.pk/product/msi-pro-b760m-p-ddr4-micro-atx-motherboard/,True
62,Buy ASUS PRIME B760M-A DDR5 Motherboard in Pakistan | TechMatched,techmatched,3599900,https://techmatched.pk/product/asus-prime-b760m-a-ddr5-m-atx-motherboard/,True
63,Buy MSI PRO B760M-P DDR5 Motherboard in Pakistan | TechMatched,techmatched,3599900,https://techmatched.pk/product/msi-pro-b760m-p-micro-atx-motherboard/,True
64,Buy Asus Prime B550M-K AMD AM4 Motherboard in Pakistan | TechMatched,techmatched,3399900,https://techmatched.pk/product/asus-prime-b550m-k-amd-am4-motherboard/,True
65,Buy Gigabyte B760M E DDR5 Motherboard in Pakistan | TechMatched,techmatched,3399900,https://techmatched.pk/product/gigabyte-b760m-e-ddr5-motherboard/,True
66,Buy MSI Pro B840M-B AM5 Micro-ATX Motherboard in Pakistan | TechMatched,techmatched,3349900,https://techmatched.pk/product/msi-pro-b840m-b-am5-micro-atx-motherboard/,True
